From	To
A0A0G2JEF3	Selenof
D3YX43	Vsig10
H9KVF6	Stk10
I3L425	SERPINF1
E9PQ34	SERPINH1
Q9BUF5	TUBB6
Q9ER38	Tor3a
Q5NCI0	Urgcp
E9PZ15	Pofut1
Q8R3V2	Aimp2
Q0VGY9	Ank1
Q5XIC8	Alkbh3
F1RIY8	DNAAF5
H0YMQ2	PATL2
A0A5G2R348	KRT4
Q9Z270	Vapa
A8MUH2	ATP5PF
E9PCH5	CAST
H0YN67	ISLR
F1S9Q3	HSPA8
A0A140TAG3	Zc3h18
H7C312	DTYMK
F1RYA1	MAPK14
F1SDJ9	NCOA1
I3L2Q1	PCYT2
I3LR88	LMO7
E9QN98	Dpp10
F2Z5S4	LSM3
Q9Y2G7	ZFP30
Q9R1P4	Psma1
Q86TD4	SRL
P04937	Fn1
F1SK65	GBE1
A0A480VIL3	NAXD
A0A087WWT1	SDHB
Q60973	Rbbp7
A0A0U1RPS0	Ap2s1
D3Z5R4	Wipf3
Q9UIE0	ZNF230
K7GNC6	LOC100157285
F6T9K1	Drap1
Q15109	AGER
F1LXQ7	Arhgap21
F8WCN3	CKMT1A
Q8BW75	Maob
P83881	RPL36A
I3LM88	HLTF
Q9JLI0	Akr1c12
Q9UH62	ARMCX3
A2AIV3	Gpsm1
E9PCX8	TNS3
G3V588	ITPK1
F8VRL4	NUDT4
Q8WZA2	RAPGEF4
P51610	HCFC1
F1STU6	DLG2
O89112	Lancl1
Q91WQ3	Yars1
H3BKD1	Dusp3
Q29594	CKB
P09758	TACSTD2
E9PFF2	TKT
A0A0G2JGS5	F3
Q9NXE4	SMPD4
F1RP42	STK24
A0A0J9YVD2	Ptprz1
O75208	COQ9
Q60738	Slc30a1
Q8R3Z7	Ehd4
H3BNP8	FAH
M0RDG7	Crlf3
Q3USB7	Plcl1
F2Z3A7	DNAJC19
D3Z4W3	Akt1s1
E9PKP6	PICALM
I3L397	EIF5A
F1S684	BCLAF1
Q14249	ENDOG
Q5FVL8	Abcb10
Q69ZQ2	Isy1
Q9Z0N2	Eif2s3y
D0G774	CERS4
Q91XU8	Cds2
A0A075B6K5	IGLV3-9
F1RZ28	NUDT3
Q08431	MFGE8
Q9ERA6	Tfip11
P57110	Adamts8
E9PQT3	SMPD1
P08631	HCK
Q5XHX3	Enah
Q499V0	Commd7
Q9GZP0	PDGFD
F1RN71	BLMH
A0A5G2QE43	DENND4C
Q8IWT3	CUL9
Q9Z0W3	Nup160
I3LTJ8	TM2D2
Q9UK41	VPS28
Q9NQ34	TMEM9B
A0A0J9YV38	Alox5ap
O76021	RSL1D1
Q8VCB1	Ndc1
K7EK18	SEPTIN9
Q99JY9	Actr3
O88884	Akap1
P17540	CKMT2
F1SV90	EIF3I
Q8BL48	Unk
Q9CPN9	2210010C04Rik
A0A087WSH2	Rgs6
B4DP31	PRPSAP1
Q8N9T8	KRI1
A0A287BRT7	SEC11A
Q4V339	CBWD6
F1S9P4	FPGT
Q9H0A8	COMMD4
O35655	Ppef1
Q9QX11	Cyth1
P53355	DAPK1
Q9Z0E6	Gbp2
A0A1D5RLY2	Vac14
Q2HXL6	Edem3
Q16513	PKN2
A2AQR0	Gpd2
F1S5M9	ADD3
E9Q863	Mcf2l
G3V7M7	Egflam
Q16352	INA
J3QR48	KPNB1
A0A087WZ51	TPD52L2
D3ZZ97	Ror1
Q6PE66	Phka2
O88377	Pip4k2b
Q5XKN4	Jagn1
F1SG34	ADARB1
Q91W96	Anapc4
H0YAG3	ANK2
P47758	Srprb
H0YKZ7	ANXA2
Q9WTQ5	Akap12
K4DIA7	CD151
Q9NR34	MAN1C1
C9J406	IMMT
D3ZFD2	Galnt2
F5H5N1	NDUFS7
Q9BR61	ACBD6
M0QWL7	Rab23
F1RW04	TRIM65
B2LYG4	FITM2
P51654	GPC3
F1RPU8	MPC2
D6RE67	TMA16
E9Q9A3	Snap91
E9PST0	Sept4
Q497C3	Mettl26
Q9BVP2	GNL3
P63261	ACTG1
Q6UN27	TSPO
Q9QXY9	Pex3
Q01628	IFITM3
H0YCN8	BCO2
F5GZ45	FOLR2
D3Z325	Tnfaip8
Q8K2A1	Gulp1
Q06124	PTPN11
E9PJU8	C11orf54
A0A1D5RLF2	Psme3ip1
Q9CPT3	Nanp
D3YWZ1	Akt1s1
O15294	OGT
A0A0R4J060	Sap130
F1SF47	HSD11B1
D3ZG95	Micu3
F1S4F7	GLMN
P36955	SERPINF1
F1RW79	RREB1
E5RGU8	CA1
E9QNY9	Clasp1
Q9NY47	CACNA2D2
D6REG4	Grhpr
E9QMC1	Cgn
A0A0R4J135	Selenbp2
F1RRK0	SCYL1
Q86YS7	C2CD5
Q7SIG6	Asap2
Q6TCG2	Paqr9
H0Y3H6	C2
E5RG03	CTNNA1
P21278	Gna11
A0A5S8K7Q3	PRKAG1
V9GXP8	Erc1
G5E8V4	Nadsyn1
O43309	ZSCAN12
Q6PDW6	Mrpl17
Q6NSQ5	Sp140
A0A5K1UHC4	AGPAT5
Q8BWT5	Dip2a
Q86UX7	FERMT3
P28293	Ctsg
F1RVS3	TBC1D22B
A0A5G2REF7	MPC1
G3V3B0	ACIN1
Q9BWN1	PRR14
D4A8G7	Snw1
Q8BX20	Eif1ad7
E9QAJ9	Arhgap17
K7EMN1	DTNA
Q96K17	BTF3L4
D6RC55	OCIAD1
O55229	Chkb
P50447	SERPINA1
Q86T03	PIP4P1
Q8R2P8	Kars
Q3ULF4	Spg7
A8MQT2	GOLGA8B
Q9NQY0	BIN3
Q3V1J8	Habp2
Q63524	Tmed2
Q9D0D5	Gtf2e1
P81076	AIF1
F1SDL5	DTNB
D3Z7E6	Pafah1b3
Q96BP3	PPWD1
H3BKW0	Cpsf6
Q924T2	Mrps2
Q9NZD2	GLTP
F8WHT5	Mpv17
A0A5G2QJF8	IDH3G
H3BU78	ALDOA
I3LLP5	GIMAP4
M0R019	HNRNPM
Q9D3G5	Stx11
Q920Q8	Ivns1abp
B0QZV3	Slc9a6
Q9DBR7	Ppp1r12a
E9QJY0	Slc7a2
O14520	AQP7
F1RQT7	AARS2
P31153	MAT2A
Q86T65	DAAM2
A0A0A6YWM8	Map4k4
G3V277	WARS1
Q5STX8	AIF1
A0A0A6YW28	Usp4
Q8TAF7	ZNF461
C9JPE1	SLC25A20
A2RRU1	Gys1
F2Z4X9	SMARCB1
Q61333	Tnfaip2
P45592	Cfl1
F1S396	NOB1
Q969Y2	GTPBP3
D3ZUI5	Cobl
S4R3N0	BTN3A2
Q9H0R5	GBP3
Q9CYI4	Luc7l
R9PXV2	Ralgapb
Q566Q7	Mroh1
F1SAM3	CDH2
A0A287AHT1	PDK3
P53803	POLR2K
Q9UDY2	TJP2
C9JUT4	LPP
I3LP77	TAF1
F1RVB1	CRYL1
F1S2X2	RNF146
Q92600	CNOT9
A0A2R8YF51	SAMHD1
Q3UY90	Gask1a
E9PV14	Epb41l1
P24534	EEF1B2
Q9HAP2	MLXIP
D3Z6A6	Gsta2
H0YBP9	UBE2V2
Q00604	NDP
A0A0A0MT98	TAPBP
Q8CC88	Vwa8
D4A9N5	Trim25
F7EVN7	Ddr2
P14555	PLA2G2A
P22087	FBL
Q9P2R3	ANKFY1
D3ZCY3	Fchsd2
A0A0R4J0M1	Tbcc
Q62311	Taf6
Q32WR5	Bloc1s2
P61923	COPZ1
P14780	MMP9
Q3MID4	Shpk
Q9DBS5	Klc4
E7EVJ3	NDST1
Q6P1F6	Ppp2r2a
P48548	Kcnj5
Q99LC9	Pex6
Q8K126	Mtrf1
I3L9V8	MRPL45
Q86XJ1	GAS2L3
Q9CQ65	Mtap
Q15014	MORF4L2
P97927	Lama4
B6E314	NCK2
Q69ZC8	Gpalpp1
A0A5K1TXL4	LIG3
A0A286ZNG1	RPS6KA1
A0A0G2JFV9	Exosc9
D7RA29	MAP1LC3B
Q5VVL7	DBT
F1SPF7	EEFSEC
P22892	Ap1g1
A0A0G2JDL9	Rap1a
Q3U9N9	Slc16a10
Q5EBL4	RILPL1
I3L320	DNAJA2
Q9HCE6	ARHGEF10L
B1WBX6	Smap2
F1SML9	RIC1
D6RCC9	GSTCD
D6RA31	SNCA
B1ATQ3	Mdh1
Q9BY76	ANGPTL4
O09161	Casq2
C9J8R8	GYG1
F1M3T7	Lrba
G3UXB4	Ctu2
B4E1S2	ANXA4
A0A0G2JG79	Rabggtb
Q95242	PECAM1
E0CXB1	Psma6
A5GFN8	RBM38
A0A0A0MTN3	GSTM3
A0A0D9SGD1	FHL1
S4R1J0	Schip1
D4A7D7	H6pd
Q9BT17	MTG1
I3L648	LOC100623656
P15531	NME1
Q6JQN1	ACAD10
P51437	Camp
Q8VCR8	Mylk2
A0A087X241	SGSM1
H0YFA4	CRIP2
I3LCA1	PFKM
C9JB09	PNCK
A0A0G2JUB9	Aldh4a1
S4R1Y1	Cul9
Q921S7	Mrpl37
F1SFI7	AHSG
I3LP73	MITF
A0A1W2P7X0	Abracl
F1LT35	RGD1564606
Q6ZNW5	GDPGP1
Q9NPJ8	NXT2
C9JPE8	RALA
Q9UHG2	PCSK1N
D3YZZ5	Tmed7
D4ADZ2	Bicd1
G3V7N5	Cpt2
A0A0R4J0X7	Gapdhs
P06400	RB1
A6PWX5	Uqcc1
K7EM90	ENO1
A0A0R4J137	Phyhd1
B7ZCU0	Abi1
Q6PDU1	Srsf2
F1RIS8	MVK
Q66H79	Trim32
Q92626	PXDN
E9PAL7	SSR1
A2AVR9	Dynlrb1
F1SI94	PEX16
H7C5S0	ACTL6A
F1SME6	PSMD5
F8WHL1	Slc30a9
D6RCW3	Chpt1
B2RYW9	Fahd2
B7ZBC9	KATNA1
P84092	Ap2m1
F5GWE5	PITPNA
D3ZR27	Mfn1
Q8BX90	Fndc3a
K7ERG9	CFD
E9Q449	Dennd4c
Q92736	RYR2
K7GQK6	CSNK2B
P61106	RAB14
F1RVE4	ATG5
Q9HCG8	CWC22
H0Y6M5	MPV17
O88653	Lamtor3
Q9JJH9	Mup4
A0A286YF22	PHGDH
Q8BUK6	Hook3
Q9NY65	TUBA8
F1LW22	Pard3b
F1LMU0	Myh4
P10824	Gnai1
Q96T66	NMNAT3
Q96B49	TOMM6
Q8K2C6	Sirt5
A2AI87	Phka1
F2Z5W6	LAMTOR1
V9GY54	DCAF8
P24527	Lta4h
Q14160	SCRIB
F1S9R0	MSH4
D3YW98	Vps29
A0A0H2UHM3	Hp
Q9D3B1	Hacd2
A0A1B0GQX9	Hmgb2
F1MAD9	Smc4
I3L7K2	PLCD1
Q01974	ROR2
Q78ZM0	Snx3
O75420	GIGYF1
D3ZXB7	Krt71
Q7Z6K5	ARPIN
D3ZSK9	RGD1309779
Q99JP4	Cdc26
F6UVQ4	ACTA2
Q9BRT8	CBWD1
G3V8E4	Ubfd1
P29279	CCN2
Q3KNT7	NSUN5P1
I3LIM4	DSG2
F6QQP6	Dab2ip
B4DP64	LYPLA1
Q9ET50	Stau1
F1S085	METAP1D
A0A0H2UH22	Cpeb2
Q7TQD7	Myo1b
O75995	SASH3
Q80W21	Gstm7
Q9UJY4	GGA2
Q8N0X7	SPART
Q8BK75	Elp6
F1SSB8	VPS41
Q9DBE0	Csad
P02680	Fgg
G3V470	TEP1
F1S4K7	PGM2
Q5TEU4	NDUFAF5
P62700	Ypel5
P06241	FYN
B0V2N8	Anxa2
Q8R560	Ankrd1
Q8VCT4	Ces1d
B5DF48	Tyw1
E7EW77	ABI2
Q812D3	Ppil3
F1LPS6	Ifit1
P80316	Cct5
Q5H8X8	UTS2
Q3UEL9	Serpina7
A0A0U1RRM2	SEPTIN7
Q00005	PPP2R2B
B1AQZ5	Kif3a
J3KRI4	DYNC1LI2
Q62018	Ctr9
P97825	Jpt1
I3LTS3	MTA3
S4R2T3	Smim1
P84083	Arf5
Q9Y2T2	AP3M1
Q8NBF6	AVL9
O43790	KRT86
Q96ST3	SIN3A
G3V456	WARS1
B4DGI9	TCF12
H3BK48	Mia2
Q9Y2I8	WDR37
A0A0A6YYL2	SULT1A4
Q6EMK4	VASN
G5EA13	FZD6
G3V8U8	Bcat2
D3ZDI7	Ppp2r5a
F1RY89	OSBPL5
I3LCC2	MARS1
O89094	Casp14
A2AHC4	Camsap1
Q5BJS4	Fundc1
J3KNG4	SCFD1
Q5M9H7	Dnaja2
F1S514	NOL4L
H0YB83	RMDN1
P46414	Cdkn1b
Q9NV06	DCAF13
E9Q3M3	Dctn1
D4A6T2	Rpusd3
Q9ESH5	Wfdc1
F1RRN2	MRPL2
B1ASE2	Atp5h
F1S0G2	RARS2
F1SRQ7	SSBP1
Q0KL02	Trio
P97544	Plpp3
I3L1M4	ALDH3A2
O35828	Coro7
B7Z2R4	SGCE
P05533	Ly6a
A0A287BMW6	NDUFB11
B5DF55	Stam
H0YC04	ATP6V1B2
P0DPB3	SCHIP1
E9QQ99	Syvn1
E5RFC6	SNAP91
Q9QYG0	Ndrg2
B1AMS2	SEPTIN6
P83110	HTRA3
Q5PQM2	Klc4
P20929	NEB
Q80WC7	Agfg2
Q5FVL2	Emc8
C9JJ78	EBP
F8WDN2	TXN2
P35762	Cd81
D3ZF99	Mrpl55
I3LJD9	TXNL4B
P49182	Serpind1
Q91V64	Isoc1
F1SR90	SELENOS
Q5SUT0	Ewsr1
Q3V406	Ndufb8
B2RXW8	Ppfia1
A0A0A0MT40	PLCL1
E9QNY3	Myl10
V9GXH3	Erc1
Q9QYB2	Dach1
B7ZC19	Pigt
P52875	Tmem165
F1SH04	PPHLN1
Q6PDI6	Mindy2
E9QNL4	Chuk
A0A0G2K5P5	Myom1
Q80Y14	Glrx5
D3Z979	Man1c1
Q9NRP2	CMC2
M0QXC3	TIMM50
A0A0A0MY39	Abcb9
D3ZA22	Trim47
F6QY34	Grk2
C9JE81	HADHB
A2AU61	Raly
Q5RKJ1	Maea
F1SDM8	EDRF1
Q9CPR7	Sike1
C9JTE9	BCAP29
B7ZN28	Papln
P51398	DAP3
Q8NEW0	SLC30A7
M0RBK1	Prps1l1
Q80YQ2	Med23
Q5VLR5	Erp44
P70389	Igfals
Q9DB77	Uqcrc2
O35900	Lsm2
Q6NUQ1	RINT1
Q8K4F5	Abhd11
Q8VHK7	Hdgf
Q6IMX4	Plpp3
A0A087WRP4	Tardbp
F1SLU2	GTPBP8
Q9HC78	ZBTB20
E9PNS6	RBBP4
E9Q197	Glod4
Q9P0V9	SEPTIN10
H0YAP9	LAMA4
A0A087WVX5	CACNB2
Q9CZH3	Psmg3
D3ZYM7	Lyrm4
P30419	NMT1
D4A752	Gnb4
Q8WUA2	PPIL4
J3QRU4	VAMP2
Q61048	Wbp4
D3ZSN8	Tbc1d2
F1SCX5	RPP30
Q5RI18	HNRNPU
G3V1M5	TMEM134
Q92835	INPP5D
P68211	ENSA
Q9CQS2	Nop10
Q15311	RALBP1
B8JJM5	Cfb
M0QY96	HNRNPM
A0A1L1SRJ9	Commd4
Q9Y375	NDUFAF1
P55937	Golga3
A0A0A0MXT5	Riox2
F1SH10	NCEH1
Q9UHP9	SMPX
G3UX33	Snx14
A0A5K1UGR7	STAG2
F1SCF6	PKN1
F1RQQ8	PYGM
S4R3Q6	VPS26A
P17809	Slc2a1
U3KQP3	NDUFA13
P16949	STMN1
I3LUB6	TDGF1
Q13835	PKP1
I3L3B0	C1QBP
Q924M1	Dusp12
M0R1J6	CLDND2
D3Z4U2	Gtpbp10
D6RER0	ACSL1
A5GFQ5	CNPY3
F1RM40	SYMPK
Q6AYK2	Jmjd6
A0A5S6I1M3	CRYAB
D3ZUL1	Ccdc124
A8K727	PLEKHA2
D3ZZC1	Txndc5
A0A140T8M0	Igkv1-117
E9PWU7	Kifc3
Q8TC90	CCER1
P55271	Cdkn2b
Q2QLE2	CAV2
F7FFB7	Aknad1
A0A0G2JH46	HLA-DRA
F1RIG2	UBE4B
B7ZBP5	CRAT
Q8C7E7	Stbd1
F1RLV6	EIF4ENIF1
F1S4Z2	CHMP4B
I3LDM6	KRT3
Q9Y478	PRKAB1
F1SLC4	ANXA4
B4F795	Slc44a2
A0A140LJ04	Zzef1
A0A0R4J1B6	Dennd5a
I3L9C8	ILK
G3V8Y8	Hip1
Q5XIG8	Strap
Q9CQ69	Uqcrq
G3X9Y5	Ube4a
A0A096LPD9	TXNRD2
D3ZGN0	Tbc1d4
A0A287B6L4	FRMD4B
Q8BVQ5	Ppme1
A0A0G2K7X0	Anp32a
F1S0J8	KRT14
F1M654	Smim1
Q68G33	Gorasp2
F1SI69	SPATS2L
Q92990	GLMN
M0QX29	SARS2
Q6QNU9	Tlr12
P48024	Eif1
E9PC54	GNA12
B0QYF8	MB
H0Y6J0	NME4
C9JRC4	PPP1R7
A0A1L1SV73	Usp47
Q7TS62	Bcl2l1
Q6P9K9	Nrxn3
Q6P6Q5	App
E9PRI6	PDHX
Q8BSN6	Vamp4
E9PQC5	RRAS2
Q13085	ACACA
Q5T5Y3	CAMSAP1
E5RHM5	CHCHD7
C9JSN9	BTD
Q6PGB6	Naa50
A0A1W2P7L7	Sf3b6
Q99489	DDO
A0A087WVB9	EIF3K
F1SGM1	PSME1
P14384	CPM
M0RD14	LOC100362738
D3ZLY0	Atpsckmt
Q68DM5	UNG
R4GMY2	NSFL1C
D3YZD8	Aamdc
P47813	EIF1AX
D3ZBE2	Acacb
Q96I63	YME1L1
F1S9W8	KLC1
F1MAR6	Prodh1
Q6ZQA6	Igsf3
P01903	HLA-DRA
Q03135	CAV1
P81117	Nucb2
D3ZDH8	Sept5
Q6NXR4	TTI2
H3BKZ8	Tafazzin
D4A5E5	Sgcb
E5RGY9	SNAP91
P00915	CA1
Q13643	FHL3
Q3UV70	Pdp1
F1SIC5	NPTN
Q8WUH2	TGFBRAP1
Q921W4	Cryzl1
A4D0S4	LAMB4
Q12789	GTF3C1
F1RJW7	CASQ1
Q9HB19	PLEKHA2
A2AUR7	Rsu1
Q99MY8	Ash1l
D3YTI2	ACP1
P02747	C1QC
Q96PD5	PGLYRP2
Q3UPH7	Arhgef40
O70624	Myoc
A0A287ASP8	UBE2I
O43291	SPINT2
G3V7U2	Map1a
Q9D735	Trir
G3V2R5	MAX
I3LE05	THOC1
J3QRY4	PSMD11
Q68ED7	Crtc1
Q10570	CPSF1
P36877	Ppp2r2b
Q64373	Bcl2l1
A0A1B0GVE7	ASAH1
A2AI91	Phka1
A0A0G2JG36	Igkv14-100
F1MAN8	Lama5
Q61188	Ezh2
E9QM73	Wnk2
Q92185	ST8SIA1
D6RJ50	Parl
Q80Y98	Ddhd2
A0A5G2R381	NDUFB11
A0A287BED9	MSN
A0A087WYI0	INTS11
F8W9U3	ABHD14B
H7BXI1	ESYT2
Q9WUB4	Dctn6
Q9CR84	Atp5mc1
G3UWJ5	Icam2
Q4KLM9	Nars
Q62931	Gosr1
I3LL51	FAM50A
F1RHW0	NOSIP
F1RW06	CDK3
D4A8X4	Cpe
H7BYP4	SP140L
F8VSA6	NEDD8
F2Z5Q5	RRAGA
F1RL00	PPIL2
B5TY33	MAPK14
Q80SW1	Ahcyl1
B4DN26	PLAT
J3QMV5	Crlf3
D3ZI74	Nat14
F1SAL8	TRAPPC8
E7EQL5	DYNC1I2
A0A1L1SR14	Ano10
Q7TPA1	Slc25a15
F1RQ14	CD2AP
F1RP86	SIGLEC14
G3V7P5	RGD1564614
A0A287ABE0	C15H2orf88
Q9QUR2	Dctn4
Q9CX86	Hnrnpa0
H3BUI9	UQCRC2
Q60575	Kif1b
D4ADQ1	Rrm2b
K7EPS6	HDGFL2
E7ESK7	YWHAZ
E7EQ72	TMED2
C9J5X1	IGF1R
Q9CQM9	Glrx3
P26645	Marcks
P62908	Rps3
M0R649	Exoc4
A0A0N4SV89	Jagn1
P08460	Nid1
O75822	EIF3J
Q9Y5K6	CD2AP
D3ZIM7	Fam177a1
F1LQS1	Mta1
H7C394	CAMK2B
Q7TT23	Dnaaf9
Z4YLG3	Clec16a
P04070	PROC
A6PWR1	Pacsin3
C9JXM4	NDUFB2
A0A087WU07	MICOS10
P98196	ATP11A
F1SLX0	M6PR
Q8K441	Abca6
J3QK13	Ankrd44
E7EPW2	MRPS25
Q9ULC4	MCTS1
A2A7S7	Yars
F7FLB2	Pgm2
Q6QEF8	CORO6
D6REH1	Pxmp2
Q8K2T1	Nmral1
P14854	COX6B1
Q9Y6R7	FCGBP
A2A2A0	TGM2
H3BPQ4	HAGH
Q9JI19	Fibp
Q9BTZ2	DHRS4
Q3TLS3	Gdpgp1
Q9Y600	CSAD
F1LRE5	Osbpl9
A0A087WZC9	TARDBP
Q92896	GLG1
D4A250	RGD1563620
B0BNN0	Tsta3
Z4YKF8	Tnnt3
A0A0R4J078	Ubxn4
G3V803	Cdh2
P56159	GFRA1
Q9UM01	SLC7A7
Q86WB0	ZC3HC1
A0A140TA73	SNTB2
F1RIF8	PGD
P51674	GPM6A
G3V9B7	Sdc3
B8ZZK2	GGCT
D3ZSU7	Mien1
J3QNW4	Trappc13
Q764M5	STAT1
A0A0H2UHH0	Miox
F1S3I2	PPAN
Q3UF75	Parva
F1SK12	MAP1B
A0A1L1SVH5	Rbpms2
Q9R061	Nubp2
Q99LG2	Tnpo2
A0A0G2K6I0	LOC691716
A2ARC1	Trub2
A0A287ADJ2	HSPA9
E9PUJ5	Rnf170
F1S0C5	ANKRD6
Q8BQ10	Hdac2
Q8K3W3	Casc3
F8VVB7	CORO1C
Q9DCT1	Akr1e2
A0A0N4SVC2	Tra2a
P41682	Adh7
I3LNQ5	PDE2A
Q9H497	TOR3A
Q3UXS0	Scamp3
Q8R0I0	Ace2
U3KQ24	PGPEP1
Q8VDH1	Fbxo21
A0A0G2JPY1	LILRA6
G5E9Q4	PRKRA
P15105	Glul
H0Y983	LAP3
C9J1S9	BCS1L
Q91XC9	Pex16
Q5DTZ3	Mrtfb
Q9D2Q8	S100a14
H0YEA5	LRP8
E9PC15	AGK
A0A1L1STC8	Twf2
F1S4N2	KLHL12
P12804	Fgl2
A0A0A0MT01	GSN
F1S3P6	CCN2
Q9NQW7	XPNPEP1
Q91W90	Txndc5
Q7Z3U7	MON2
P07437	TUBB
A0A0S2Z4J7	GSS
P59222	Scarf2
Q3UKV0	Eif2b3
X6R9L0	DNAJC3
P48428	Tbca
D6RGU1	Tial1
B1AH99	MYH9
Q6IRU5	Cltb
D3Z6E0	Tmem106b
F7D4H5	Phactr2
A9XFX6	CAPZB
F1RL81	BCAT2
Q6AYT3	Rtcb
P09110	ACAA1
Q3U8S1	Cd44
Q92817	EVPL
A0A075B5P1	Igkv3-1
A0A0B4J231	IGLL5
Q9D0I6	Wdsub1
Q56P28	ARL6IP5
G3V2S9	SLIRP
A0A0G2JQF4	KANSL1
Q9D8S4	Rexo2
P56960	Exosc10
Q702N8	XIRP1
A2AMI2	Eif4g3
O70194	Eif3d
E7EPK0	LIMCH1
Q13438	OS9
B7ZC72	Czib
Q64522	H2ac21
A0A087WSF3	Spp2
A0A0G2JLD0	AGK
F1RUS9	B4GAT1
Q10713	PMPCA
O15091	PRORP
Q3KR37	GRAMD1B
G8JLA2	MYL6
D3Z479	Snx15
Q13356	PPIL2
Q9Z1R3	Apom
Q9EQH5	Ctbp2
Q66HK3	Ptgs1
Q8BIA4	Fbxw8
Q923T9	Camk2g
O75528	TADA3
F5H5D3	TUBA1C
A0A087WUZ3	SPTBN1
Q00438	Ptbp1
Q8C9S4	Ccdc186
F1RS43	OXSM
Q8IXH6	TP53INP2
D3Z5B1	Zbed5
P49915	GMPS
D3ZCG2	Kif21a
F1S8W1	COX15
I3LD06	ARHGAP5
F1M978	Impa1
Q5T7N2	L1TD1
F1SLY3	ASB15
Q9CXG3	Ppil4
P62895	CYCS
G3V907	LOC100911356
P97504	Bmx
Q96KR6	FAM210B
A0A287AT18	PSMA7
C9JUL4	DNAJB4
Q68FX1	Mpi
Q4KLJ0	LOC100360316
P17182	Eno1
A0A140T8I9	Pi4ka
Q6NV83	U2surp
A0A0A6YX50	Ppox
F1SRM1	MYO10
P12955	PEPD
Q13496	MTM1
F1S8F7	TTC5
Q920B9	Supt16h
P42785	PRCP
H0YDE2	PLEKHA7
P02764	Orm1
P97360	Etv6
E7EQG2	EIF4A2
P00406	Mtco2
D6RBC5	OCIAD1
C9J5S7	PPIA
E9Q455	Tpm1
F6Q3W0	Wdr5
F5H760	MGST1
Q8K0D7	Get1
E9Q5K8	Itgam
H0YLF3	B2M
Q6P722	Popdc2
Q86T13	CLEC14A
P54748	Pde4a
F1M5N4	Me3
P29699	Ahsg
P34932	HSPA4
A0A1W2P6P8	Ilvbl
O00468	AGRN
G3UZL4	Rab11b
Q96SJ8	TSPAN18
B1ANE3	MTR
P21440	Abcb4
B1AWI7	Npr2
D3YW40	Aip
A0A075B5L5	Igkv4-86
Q7Z4W1	DCXR
E9PCH6	ANK2
Q9QXA5	Lsm4
Q7TPJ0	Ssr1
P00395	MT-CO1
F1SDF8	BOLA1
A2BE92	Set
Q5XIA9	Klhdc8b
A0A087WSI9	Snap91
Q3UM18	Lsg1
D6RFG2	BDH2
P14317	HCLS1
J3JS24	Mgat1
S4R1L5	Birc6
Q8BH40	Stx7
P57093	Phyh
F1RSA4	GATB
E9PYF8	Crls1
F1RGU1	TSNAX
Q5FVM2	Psme3
A0A140T9W3	HLA-F
Q92575	UBXN4
Q9CVB6	Arpc2
B5DEQ4	Snrpb2
Q8CDC8	Fhl4
F1RJ89	RGCC
I3LIW1	LANCL2
Q0MUU2	SMPX
Q91UZ5	Impa2
Q5U355	Itfg1
F2Z5E8	VSNL1
A0A024QZX5	SERPINB6
A0A1D5RLF7	Adgrg1
D3ZDU5	Pfn2
F5GYQ1	ATP6V0D1
O75153	CLUH
P24526	Pmp2
A2AUF7	Rabepk
I3LBI4	HDAC7
B4DY09	ILF2
E9PRT0	IFT46
Q9JJ43	Rbfox1
P30876	POLR2B
F7EV94	Bckdha
Q5BJY8	Manbal
F6RK07	Dab2ip
A0A0A0MXW3	H2afz
Q8BWN8	Acot4
A0A0R4J293	Tgm1
D3Z8P5	RGD1566085
P63272	SUPT4H1
Q9QYR7	Acot3
P15923	TCF3
E9Q4M4	Chchd6
Q8BQU3	Sdhaf3
G3V783	Ripk2
A0A0U1RPI1	Fxyd1
Q9D198	Syf2
Q9H9H4	VPS37B
Q99028	COMT
O35532	Msmo1
Q66H45	Ttc36
Q8VHK1	Caskin2
Q6P1H4	Extl3
P58501	Paxbp1
F1M6Q3	Col4a2
C9J6Y8	FAM107B
Q5M860	Arhgdib
Q3HUX0	SLC27A1
F5H2B9	UACA
A0A287BRY0	TPM1
H0YCK7	EEF1D
A0A087X266	TMEM120A
Q9D1F9	Slc37a4
F1STS3	RPS6KA1
Q867C0	RAMP1
Q3TCH7	Cul4a
D3Z2Q2	Stxbp5
E7EXA6	CHTF18
F1S178	USF1
A0A0H2UHB7	Slc4a4
I3LQD0	CALML4
D3ZL77	LOC108348062
H7C482	MYL7
M0R2B7	POLD1
H6UYS7	SNCA
O70161	Pip5k1c
P70236	Map2k6
Q6GQX8	Hectd4
Q13084	MRPL28
A0A286YFL3	PNPO
Q9D8T2	Gsdmd
A0A0G2JZG7	Sars
P49448	GLUD2
Q2NL51	Gsk3a
A0A0R4J049	Prmt5
Q9Y291	MRPS33
Q9WVP6	Papolb
A0A0C4DGB0	SCOC
D3Z1G1	Ung
A8MUU1	FABP5P3
F5H6B6	TRPT1
E9Q777	Akap11
A0A0G2JH37	TAPBP
Q99538	LGMN
Q9GZV4	EIF5A2
D3ZUX5	Chchd3
Q15833	STXBP2
D3YYU4	Trim5
Q8WYA0	IFT81
Q9ES21	Sacm1l
P41234	Abca2
Q6P7B0	Wars1
D3Z1F7	4833439L19Rik
E9Q828	Atp2b4
Q498R3	Dnajc10
Q8K0B2	Lmbrd1
B2RUP2	Unc13d
