From	To
A0A287BHE2	UniRef90_A0A287BHE2
Q8CII2	UniRef90_Q62834
O43813	UniRef90_O43813
P19320	UniRef90_P19320
Q96QK1	UniRef90_Q96QK1
F8WCK3	UniRef90_F8WCK3
B2GUX7	UniRef90_O88668
A2AEW8	UniRef90_A2AEW8
P13639	UniRef90_P13639
F5H6W8	UniRef90_F5H6W8
Q7TP47	UniRef90_Q7TP47
F1SVC3	UniRef90_F1SVC3
Q8CHJ4	UniRef90_Q8CHJ4
Q6P9R2	UniRef90_Q6P9R2
Q0ZFS4	UniRef90_P82926
F1LMG4	UniRef90_P70496
Q9H7N4	UniRef90_Q9H7N4
Q5XIG9	UniRef90_Q9CRB8
Q8BW75	UniRef90_P19643
B5DF51	UniRef90_Q8K273
F1RUJ9	UniRef90_F1RUJ9
M0QYF4	UniRef90_A0A2K5M4M8
Q96CT7	UniRef90_Q96CT7
A0A087WU53	UniRef90_Q9H0U3
A7XP20	UniRef90_Q17QJ6
B3KTU4	UniRef90_P48728
I3LNZ6	UniRef90_I3LNZ6
F1SNF2	UniRef90_A0A8D1E3S8
Q61165	UniRef90_P26431
F1S2G6	UniRef90_A0A4X1SZ15
A0A0G2JXT8	UniRef90_Q80X90
O95159	UniRef90_O95159
E9PMH5	UniRef90_Q13490
P56574	UniRef90_P54071
P62424	UniRef90_P62424
Q64012	UniRef90_Q64012
C9JL85	UniRef90_C9JL85
P13984	UniRef90_P13984
M0R8B6	UniRef90_A2AQ07
A0A5K1V5Y3	UniRef90_P29353
Q6PGB8	UniRef90_P28370
D3ZQI4	UniRef90_D3ZQI4
I3L3M7	UniRef90_I3L3M7
I3LFB1	UniRef90_Q12972
Q6P7S1	UniRef90_Q9WV54
Q562C6	UniRef90_Q9NQ48
Q9ER30	UniRef90_O60662
E5RH81	UniRef90_P00915
Q9UBF6	UniRef90_Q9UBF6
F1SNF6	UniRef90_A0A4X1VV78
B0QZ35	UniRef90_B0QZ35
J3QLR1	UniRef90_A0A7J7YAJ1
A0A0A0MXT5	UniRef90_Q8CFC1
J3KTD9	UniRef90_P51648
I3L3Q4	UniRef90_Q9HC38-3
A0A0G2K2Y3	UniRef90_Q9JJ22
P63281	UniRef90_P63279
Q9UNH6	UniRef90_Q9UNH6
A0A5G2R6J6	UniRef90_A0A5G2R6J6
E9PTK4	UniRef90_Q8BH55
O89086	UniRef90_P98179
Q6AY79	UniRef90_Q6AY79
P29315	UniRef90_P29315
Q921W7	UniRef90_Q2YDE9
Q9CQL7	UniRef90_Q9CQL7
K7GRK7	UniRef90_K7GRK7
A0A0U1RRM2	UniRef90_A0A0U1RRM2
F1SLY4	UniRef90_A0A4X1W2N5
A0A0A0MXX5	UniRef90_Q8JZV9
O60669	UniRef90_O60669
J3QTR3	UniRef90_P62979
P63330	UniRef90_P63330
Q99104	UniRef90_Q99104
B2GUZ1	UniRef90_Q13107
A4GR69	UniRef90_A0A6I9J1G2
F1SMA9	UniRef90_F1SMA9
Q6PD28	UniRef90_Q80W83
H0Y512	UniRef90_Q9HDC9
I3LVL9	UniRef90_Q5R469-2
A2A2V1	UniRef90_P04156
Q9CQ86	UniRef90_Q9CQ86
A0A0R4J097	UniRef90_O88393
C9JCF5	UniRef90_C9JCF5
Q29594	UniRef90_Q29594
F1SLU9	UniRef90_F1SLU9
O43633	UniRef90_O43633
F8W1I6	UniRef90_F8W1I6
P80108	UniRef90_P80108
H0YC07	UniRef90_Q8N573-6
Q80T21	UniRef90_Q80T21
Q15853	UniRef90_Q15853
F1RLQ4	UniRef90_Q5RD67
F1RV76	UniRef90_F1RV76
F1S306	UniRef90_A0A4X1UNM8
K7GST8	UniRef90_P42225
F8WAW4	UniRef90_F8WAW4
M0QYG8	UniRef90_A0A2I3MCJ3
E9PU42	UniRef90_O35075
F1S2A1	UniRef90_P33897
I3LPY1	UniRef90_I3LPY1
K7N7E7	UniRef90_E2R8C9
M0R7S5	UniRef90_M0R7S5
A0A0C4DGE6	UniRef90_Q6ZUM4
D3ZZ80	UniRef90_D3ZZ80
Q91V79	UniRef90_Q91V79
A0A1P0PBZ6	UniRef90_Q0KL02
F8WI30	UniRef90_Q9CY18
A0A0A0MS29	UniRef90_A0A0A0MS29
I3L505	UniRef90_O14561
Q91VJ4	UniRef90_Q91VJ4
F1RR83	UniRef90_A7MB73
F1SJN6	UniRef90_F1SJN6
D6RC15	UniRef90_D6RC15
Q7L2H7	UniRef90_Q7L2H7
A0A0C4DFS0	UniRef90_P30039
I3LP43	UniRef90_Q14CX7
Q9Y4C2	UniRef90_Q9Y4C2
C9IZ76	UniRef90_C9IZ76
A0A1W2PQC2	UniRef90_A0A1W2PQC2
B3KR61	UniRef90_B3KR61
P43034	UniRef90_P43034
Q8IX12	UniRef90_Q8IX12
Q9D6L8	UniRef90_Q9D6L8
E7EX18	UniRef90_P39210
P51125	UniRef90_P51125
F1SB23	UniRef90_M3XAD4
P82933	UniRef90_P82933
H3BNQ1	UniRef90_A0A2K5VQZ6
Q9Y3S2	UniRef90_Q9Y3S2
Q9CQ79	UniRef90_Q9CQ79
P08132	UniRef90_P09525
Q9QX69	UniRef90_O89112
F8VV53	UniRef90_F8VVB7
F1SKE2	UniRef90_O00469
A0A096MIT4	UniRef90_Q66H70
D6RIR6	UniRef90_D6RIR6
P62703	UniRef90_P62701
D0G6X8	UniRef90_Q29548
C9JWM2	UniRef90_Q969E2
F8W689	UniRef90_P48382
P62245	UniRef90_P62244
P02462	UniRef90_P02462
Q921Q3	UniRef90_Q921Q3
Q7L775	UniRef90_Q7L775
O75379	UniRef90_O75379
Q4GWZ2	UniRef90_P14206
B1AV75	UniRef90_Q3UJP5
A0A096MKD4	UniRef90_Q9JKS4-2
J3QNK5	UniRef90_Q8BIH0
I3L7Q8	UniRef90_Q9WVM3
B5DFB1	UniRef90_B5DFB1
P07225	UniRef90_P07225
I3L770	UniRef90_I3L770
P70257	UniRef90_Q14938
D4A104	UniRef90_D4A104
Q9QUN9	UniRef90_Q9QUN9
E9PIR5	UniRef90_A0A5F7ZNM0
Q811U4	UniRef90_Q8IWA4
C9J0K6	UniRef90_C9J0K6
D3ZUM5	UniRef90_Q99PP7-2
J3QRQ7	UniRef90_P17844
Q5FVQ4	UniRef90_Q14165
M0R0Q9	UniRef90_M0R0Q9
P68372	UniRef90_P68371
Q9Y3D2	UniRef90_Q9Y3D2
Q9NPJ3	UniRef90_Q9NPJ3
Q96HS1	UniRef90_Q96HS1
F1SVD5	UniRef90_A0A2K5L162
F7DCH5	UniRef90_F7DCH5
I3LII3	UniRef90_P13639
P05063	UniRef90_P09117
F1SL03	UniRef90_F1SL03
K7EQM4	UniRef90_Q3TY56
E9PGQ0	UniRef90_Q96H78
D4A6X7	UniRef90_Q8VDG5
Q4KLK9	UniRef90_Q4KLK9
D3ZUI5	UniRef90_D3ZUI5
F1SCS1	UniRef90_Q91VR5
Q86V21	UniRef90_Q86V21
E7EPS8	UniRef90_P28827
D6RCP5	UniRef90_D6RCP5
Q6IRU2	UniRef90_P09495
I3LS09	UniRef90_I3LS09
B2RSU7	UniRef90_Q8CHG3
Q6NYB7	UniRef90_P62820
D6R9R6	UniRef90_D6R9R6
B5DF26	UniRef90_B5DF26
A0A5K1UKC0	UniRef90_Q28969
Q9EST4	UniRef90_Q9EST4
A0A0G2QC50	UniRef90_Q9Z0L9
Q62009	UniRef90_Q62009
P18826	UniRef90_P18826
F1RIS4	UniRef90_F1RIS4
A6NDU8	UniRef90_A6NDU8
Q66H94	UniRef90_O95302
F1SDJ6	UniRef90_A0A4X1TZ07
P19629	UniRef90_P19629
A0A287A4T2	UniRef90_A0A287A4T2
B9EJ54	UniRef90_A0A0J9YUD5
F2Z3Q8	UniRef90_Q14974
M0RAX4	UniRef90_M0RAX4
B0AZS6	UniRef90_P63104
Q64542	UniRef90_Q64542
A0A0G2K428	UniRef90_Q14203-6
F1SEE4	UniRef90_Q96ME7
G3V3G5	UniRef90_Q15436
F8VR27	UniRef90_Q59HD3
Q8VC52	UniRef90_Q8VC52
Q5I0G4	UniRef90_Q9CZD3
H0YE81	UniRef90_H0YE81
F2Z3P9	UniRef90_F2Z3P9
O75365	UniRef90_O75365
Q8BG60	UniRef90_Q9H3M7
Q07866	UniRef90_Q07866
E9PPF2	UniRef90_A0A2K5XZN6
E7ETD8	UniRef90_P62140
Q6AYD0	UniRef90_Q9CXD9
Q9QZM2	UniRef90_Q9QZM2
S4R2Z7	UniRef90_Q9Y6G3
I3L9I6	UniRef90_A0A6I9ICZ7
D4A367	UniRef90_Q62921-2
Q5R345	UniRef90_P16109
Q5JT49	UniRef90_Q5JT49
A0A0G2K330	UniRef90_A0A0G2K330
C9JU00	UniRef90_P02679
D6RF35	UniRef90_A0A0D9QXR9
B7ZMP1	UniRef90_B7ZMP1
Q5JSD2	UniRef90_P68003
Q9Y3D9	UniRef90_Q9Y3D9
Q6PCT9	UniRef90_Q15008
P97443	UniRef90_Q8NB12
Q9D404	UniRef90_Q9D404
Q8N5G2	UniRef90_Q8N5G2
A0A5G2R815	UniRef90_Q00169
C0JPM4	UniRef90_C0JPM4
P29218	UniRef90_P29218
D3ZAE6	UniRef90_Q9CZT5
H0YJS4	UniRef90_H0YJS4
Q9HAU5	UniRef90_Q9HAU5
B5DF93	UniRef90_Q86TB9
P58774	UniRef90_P58774
P61805	UniRef90_P61803
P26369	UniRef90_P26368
D9U8D1	UniRef90_P63167
Q8CIG8	UniRef90_O14744
D3ZZ81	UniRef90_D3ZZ81
H3BMQ0	UniRef90_P49815
Q8WWM9	UniRef90_Q8WWM9
Q505J9	UniRef90_Q505J9
Q9Y2J2	UniRef90_Q9Y2J2
Q9WUM5	UniRef90_Q9WUM5
F5GZG1	UniRef90_A0A2I0UR86
G3V8G1	UniRef90_G3V8G1
P97770	UniRef90_P97770
A0A0C4DGB6	UniRef90_P02768
P54725	UniRef90_P54725
O95199	UniRef90_O95199
Q8IYT4	UniRef90_Q8IYT4
P04062	UniRef90_P04062
C5H0C6	UniRef90_Q96FW1
O60245	UniRef90_O60245
Q9UMS6	UniRef90_Q9UMS6
A0A0C4DGD1	UniRef90_P20810-10
A0A5S6GW77	UniRef90_A0A6I9INZ4
Q5VU81	UniRef90_Q80X50
F1S031	UniRef90_A0A4X1THU2
K7ELV2	UniRef90_Q96EE3
Q9UD71	UniRef90_Q9UD71
E7EVZ2	UniRef90_A0A836A0S9
Q9UGP8	UniRef90_Q9UGP8
D6RG15	UniRef90_A0A2R8MVL7
Q6PFA2	UniRef90_M3WHJ6
Q8BY87	UniRef90_Q8BY87
O95249	UniRef90_O95249
A0A087X094	UniRef90_P01160
E9PQV2	UniRef90_Q8WVD5
Q9ESB3	UniRef90_Q9ESB3
F1S1T6	UniRef90_Q06265
P14735	UniRef90_P14735
F5H491	UniRef90_A0A6B0S591
Q61823	UniRef90_Q61823
A0A287BHM4	UniRef90_Q9BZZ5-6
P84085	UniRef90_P84085
I3L6C1	UniRef90_G3RL56
O35737	UniRef90_Q8VHV7
H0Y7H1	UniRef90_H0Y7H1
F1M7P7	UniRef90_Q61169
Q64268	UniRef90_P49182
Q15382	UniRef90_Q15382
P59041	UniRef90_P59041
Q8NFZ5	UniRef90_Q8NFZ5
Q92747	UniRef90_Q92747
A0A1W2Q637	UniRef90_A0A1W2Q637
Q6ZWN5	UniRef90_P46781
Q66LE6	UniRef90_Q66LE6
F1SFQ4	UniRef90_A0A4X1W5L8
F1S187	UniRef90_F1S187
Q9WUA5	UniRef90_Q9WUA5
A0A5G2RC84	UniRef90_F1MMQ6
Q91XL9	UniRef90_Q9BXW6
Q5QJC9	UniRef90_Q5QJC9
Q8VD75	UniRef90_Q8VD75
C9JXQ9	UniRef90_C9JXQ9
M0QWP1	UniRef90_A2ASQ1
Q8VBT0	UniRef90_Q8VBT0
F1S8P4	UniRef90_A0A287A0A3
Q6P1B1	UniRef90_Q9NQW7
D3ZU54	UniRef90_Q2HJ47
P82664	UniRef90_P82664
Q8WUD6	UniRef90_Q8WUD6
G3V8P2	UniRef90_Q8VHT6
Q00839	UniRef90_Q00839
Q64521	UniRef90_P43304
Q9D0U6	UniRef90_Q9D0U6
Q9UPT6	UniRef90_Q9ESN9
P62861	UniRef90_P62861
Q9Y5A6	UniRef90_Q9Y5A6
Q9DBE0	UniRef90_Q9DBE0
Q02156	UniRef90_Q02156
Q642A6	UniRef90_Q8R2Z5
Q63639	UniRef90_Q62148
Q80YC5	UniRef90_Q80YC5
Q6PGP7	UniRef90_Q6PGP7
K7EK07	UniRef90_A0A182JX25
G3V602	UniRef90_Q9UBH6
Q9WTR5	UniRef90_Q9WTR5
Q9HAD4	UniRef90_Q9HAD4
Q32Q88	UniRef90_Q8NEZ5
G5E8D6	UniRef90_Q9WVJ9
Q91VE0	UniRef90_Q6P1M0
Q8N386	UniRef90_Q8N386
D6RAU8	UniRef90_P27824
F1SEX0	UniRef90_A0A8D0QIB4
Q12955	UniRef90_Q12955
E9PPM1	UniRef90_E9PPM1
E9QPE7	UniRef90_M3WIG9
Q8K2T1	UniRef90_Q8K2T1
H0YAN8	UniRef90_O15013
A0A087WZC9	UniRef90_G3V162
Q9BRP4	UniRef90_Q9BRP4
P26038	UniRef90_P26038
E5RHC7	UniRef90_E5RHC7
Q921T2	UniRef90_Q921T2
Q16610	UniRef90_Q16610
Q5M9G3	UniRef90_Q60865
Q9WV54	UniRef90_Q9WV54
D3ZWW5	UniRef90_Q5IRJ6
M0R649	UniRef90_Q62824
Q86VM9	UniRef90_Q86VM9
D4A8U9	UniRef90_D4A8U9
F1MA52	UniRef90_Q99JX7
G3V9Q3	UniRef90_P31943
Q9D1J3	UniRef90_Q498U4
F1SHW8	UniRef90_I3MUQ6
F1S1V6	UniRef90_A0A287B180
D4ABC7	UniRef90_B1AVZ0
C9K068	UniRef90_A0A2K5VPQ5
Q3UPR9	UniRef90_Q3UPR9
P62714	UniRef90_P62714
F8WAE5	UniRef90_Q9BY44
E7EVY0	UniRef90_Q15070
Q9DCD0	UniRef90_Q9DCD0
G3V6H5	UniRef90_Q9CR62
D3ZZT9	UniRef90_D3ZZT9
P51863	UniRef90_Q6PGV1
Q9CWS4	UniRef90_Q9CWS4
I3LVP6	UniRef90_A0A4X1UQB4
P33992	UniRef90_P33992
P80031	UniRef90_P80031
F8W8H5	UniRef90_F8W8H5
B1AKC3	UniRef90_O60260-5
P46460	UniRef90_P46459
Q9Y365	UniRef90_Q9Y365
Q8VDD5	UniRef90_P35579
I3LIX3	UniRef90_Q8VDF3
C9JC03	UniRef90_Q9H4M9
Q8VDQ1	UniRef90_Q8VDQ1
F1RMU2	UniRef90_Q15545
C9JKG1	UniRef90_C9JKG1
Q5VW27	UniRef90_P17924
Q9Y6D6	UniRef90_Q9Y6D6
K7EM85	UniRef90_Q92619
A0A0A6YYJ8	UniRef90_Q96HJ9-2
Q01081	UniRef90_Q01081
F1RMA8	UniRef90_P48454-3
A0A0G2JW90	UniRef90_P35486
O55013	UniRef90_O43617
Q6P6V0	UniRef90_P06745
F2Z5Q2	UniRef90_P83731
P48730	UniRef90_P48730
P19793	UniRef90_P19793
F1S4V0	UniRef90_A0A4X1SP87
E9PDR0	UniRef90_P05166
A0A0G2K2W5	UniRef90_Q9QVP4
Q68CZ6	UniRef90_Q68CZ6
D3ZD73	UniRef90_P26196
P50416	UniRef90_P50416
Q8TDP1	UniRef90_Q8TDP1
F1M9A4	UniRef90_Q99N96
P38652	UniRef90_P38652
A0A2R8Y5B3	UniRef90_A0A2K5QZB6
K7GR63	UniRef90_Q13043
Q9CR86	UniRef90_Q9CR86
Q3T1L0	UniRef90_Q3T1L0
O89114	UniRef90_O89114
Q75MG1	UniRef90_Q9Y6E2
O35215	UniRef90_P80254
I3LM23	UniRef90_Q9JIY2
B1ART1	UniRef90_B1ART2
Q99J86	UniRef90_Q99J86
Q9Z0H7	UniRef90_Q9Z0H7
P62280	UniRef90_P62280
P54920	UniRef90_P54920
Q6AY20	UniRef90_P24668
A0A0J9YXB8	UniRef90_A0A0J9YXB8
Q9JID1	UniRef90_Q9JID1
P83941	UniRef90_Q15369
D6RBV2	UniRef90_Q12907
F1SA85	UniRef90_O43150-2
O94921	UniRef90_O94921
K7GPM6	UniRef90_A0A383Z0K6
Q9NVG8	UniRef90_Q9NVG8
D4A3F5	UniRef90_Q923Z0
Q969G5	UniRef90_Q969G5
Q2QLE2	UniRef90_Q66WT7
Q13405	UniRef90_Q13405
Q13042	UniRef90_Q13042
F8VQ05	UniRef90_F8VQ05
P42898	UniRef90_P42898
Q9EP53	UniRef90_Q9EP53
Q8R2H7	UniRef90_Q8R2H7
Q99K23	UniRef90_Q99K23
H0YA05	UniRef90_H0YA05
Q93084	UniRef90_Q93084
P49902	UniRef90_P49902
F1RM12	UniRef90_G1MGV9
Q9NQZ5	UniRef90_Q8R1R3
F1LMK0	UniRef90_O88884-2
F8VXJ7	UniRef90_F8W031
Q5THN1	UniRef90_Q5THN1
P39688	UniRef90_P39688
Q66H84	UniRef90_Q66H84
A0A140TAF7	UniRef90_Q8BYB9
U3KQG0	UniRef90_G1RFM9
Q8WU39	UniRef90_Q8WU39
P05065	UniRef90_P05064
Q9QXT0	UniRef90_Q9QXT0
K7ER90	UniRef90_K7ER90
P61165	UniRef90_P61165
A2A654	UniRef90_A2A654
D1M8S3	UniRef90_D1M8S3
H3BU31	UniRef90_H3BU31
F8VQ52	UniRef90_Q03343
I3L3W1	UniRef90_A0A340WY61
Q8BGF6	UniRef90_Q8BGF6
B7ZC39	UniRef90_A0A7J8IRT8
B4E0K5	UniRef90_A0A3Q1M8H8
P30677	UniRef90_P30677
F1LYI7	UniRef90_Q5F285
P53701	UniRef90_P53701
F7EXQ7	UniRef90_F7EXQ7
C9JJP5	UniRef90_Q8TDJ5
D3ZVT2	UniRef90_A8C756
P22492	UniRef90_P22492
H0Y4Z7	UniRef90_P43155-3
Q7TP15	UniRef90_Q7TP15
F1SJT9	UniRef90_A0A452S136
A0A480Q3H5	UniRef90_Q9NUU7
F8VSC7	UniRef90_A0A2I2ZXU0
F1ST73	UniRef90_F1ST73
Q9DBE8	UniRef90_Q9DBE8
B3VMR0	UniRef90_P31939
I3LEG7	UniRef90_F1SN81
E9PL71	UniRef90_Q4R3D4
D3ZLK9	UniRef90_Q9CZ42
P13674	UniRef90_P13674
D3Z7D3	UniRef90_Q14689-6
F1RL02	UniRef90_I3MNK8
Q9UHL4	UniRef90_Q9UHL4
Q96IU4	UniRef90_Q96IU4
H7C2L4	UniRef90_H7C2L4
Q8C3X8	UniRef90_Q8C3X8
F1RQH1	UniRef90_A0A4X1VSF7
P54840	UniRef90_P54840
D3ZD84	UniRef90_D3ZD84
Q8IVI9	UniRef90_Q8IVI9
Q5BJN2	UniRef90_Q8VDF3
Q80V94	UniRef90_Q80V94
Q9CZN8	UniRef90_Q9CZN8
D3ZAP9	UniRef90_Q3ULJ0
Q9NV35	UniRef90_Q9NV35
Q6TUH0	UniRef90_Q6TUH0
F8WF32	UniRef90_F8WF32
Q00623	UniRef90_Q00623
C9JUM1	UniRef90_A0A2I0TN76
P54577	UniRef90_P54577
Q9BY49	UniRef90_Q9BY49
F1S8E6	UniRef90_A0A2Y9LCV9
Q9CQV5	UniRef90_Q9CQV5
P54707	UniRef90_P54707
F1SD42	UniRef90_K7GMF6
Q3ZK22	UniRef90_Q3ZK22
P61972	UniRef90_P61970
Q9Z2Z9	UniRef90_O94808
O15160	UniRef90_O15160
Q06770	UniRef90_Q06770
Q3UMB5	UniRef90_Q3UMB5
Q8NC60	UniRef90_Q8NC60
P68371	UniRef90_P68371
D3ZCQ9	UniRef90_Q9QWV4
B5DEZ8	UniRef90_B5DEZ8
G3V3M6	UniRef90_P27695
F1LP62	UniRef90_Q15111
Q8VEA4	UniRef90_Q8VEA4
P27046	UniRef90_P27046
G3X8P6	UniRef90_Q99MD6
P62304	UniRef90_P62304
A0A087WTP3	UniRef90_Q92945
B5DFJ4	UniRef90_Q9P253
P26262	UniRef90_P14272
Q8WYP5	UniRef90_Q8WYP5
O75369	UniRef90_O75369
P20444	UniRef90_P17252
Q9Y276	UniRef90_Q9Y276
D6RE84	UniRef90_A0A087WX43
F1S2G3	UniRef90_O75347
Q3MHS9	UniRef90_Q3MHL7
Q14C51	UniRef90_Q14C51
I3LL94	UniRef90_I3LL94
H0Y488	UniRef90_O14497-2
Q8K1E0	UniRef90_Q08851
Q8NB37	UniRef90_Q8NB37
Q9UHI8	UniRef90_Q9UHI8
F1RUX1	UniRef90_A0A287B9Z2
F2Z4Z4	UniRef90_P67827
Q96H20	UniRef90_Q96H20
Q9UPQ0	UniRef90_Q9UPQ0
G3V834	UniRef90_Q3UPH1
P48723	UniRef90_P48723
Q9JJ46	UniRef90_Q9JJ46
O46409	UniRef90_O46409
D3ZAN3	UniRef90_D3ZAN3
Q14123	UniRef90_Q14123
Q9Z1X4	UniRef90_Q12906-7
D3ZYS7	UniRef90_P97855
Q6QAP7	UniRef90_P63276
A0A087WWT1	UniRef90_A0A087WWT1
P39032	UniRef90_P39032
P00414	UniRef90_P00414
F1M1D5	UniRef90_Q8BYA0
A1X898	UniRef90_P13674
A0A287B719	UniRef90_P82909
G3V173	UniRef90_O14521
I3LQ74	UniRef90_A0A4X1VZ77
Q9P2Q2	UniRef90_Q8BIE6
A0A2R8Y5G2	UniRef90_P11171-7
P08185	UniRef90_P08185
B4DVF8	UniRef90_A0A4X1T1A3
P19256	UniRef90_P19256
G3V803	UniRef90_P15116
Q5RKV6	UniRef90_Q5RKV6
F6Q7X3	UniRef90_A0A2K6TSP8
G3XAM7	UniRef90_G3XAM7
Q6PDI5	UniRef90_Q6PDI5
H0YI18	UniRef90_Q9Y2B0
Q93092	UniRef90_Q93092
Q9Z118	UniRef90_Q8BHD7
I3L5D4	UniRef90_G3TFJ5
A0A287AMN2	UniRef90_O43181
A0A286ZNN4	UniRef90_A0A4X1VSA0
H0Y5K2	UniRef90_A0A2K5HU82
J3QQY1	UniRef90_J3QQY1
X6RM00	UniRef90_Q8IUD2
Q8WU40	UniRef90_A0A2Y9PI43
Q5GFD9	UniRef90_Q5GFD9
E5RFH0	UniRef90_O15372
F1RKF7	UniRef90_A0A2K6MIE8
P07585	UniRef90_P07585
P25189	UniRef90_P25189
Q99PL5	UniRef90_Q99PL5
O15381	UniRef90_O15381
Q7Z3Y8	UniRef90_Q7Z3Y8
Q9UID3	UniRef90_Q9UID3
F1LQ00	UniRef90_F1LQ00
B7ZNG0	UniRef90_B7ZNG0
H0YJF9	UniRef90_H0YJF9
F8WEF0	UniRef90_F8WEF0
P08249	UniRef90_P04636
F1RU77	UniRef90_F1RU77
C9J3N8	UniRef90_A0A2K5M3Q8
Q99733	UniRef90_Q99733
D4A228	UniRef90_A2ABU4
F1MAF5	UniRef90_Q5JVF3
D3ZPL1	UniRef90_Q6NVF9
E7EPM6	UniRef90_P33121-2
B2RYN3	UniRef90_Q9D1M4
P70567	UniRef90_P70567
Q9Y2Q3	UniRef90_Q9Y2Q3
P46061	UniRef90_P46061
Q642C0	UniRef90_O75937
Q9EPX0	UniRef90_Q9UJY1
Q767L7	UniRef90_P07437
F5GXZ9	UniRef90_F5GXZ9
D3Z4B2	UniRef90_D3Z4B2
P19474	UniRef90_P19474
B4DDQ3	UniRef90_B4DDQ3
D3ZFQ3	UniRef90_Q9CWD8
P84157	UniRef90_P84157
F1SJI1	UniRef90_F1SJI1
P08752	UniRef90_P04899
F1RG31	UniRef90_A0A5N4BZ24
Q3UM45	UniRef90_Q3UM45
I3L4B1	UniRef90_I3L4B1
B2GVB9	UniRef90_Q8K1B8
Q8BR70	UniRef90_Q8BR70
P61224	UniRef90_P61224
Q5T0D9	UniRef90_Q5T0D9
P46978	UniRef90_P46978
D3ZT03	UniRef90_D3ZT03
O75954	UniRef90_O75954
A0A5G2QSQ9	UniRef90_A0A4X1TCD6
Q96I36	UniRef90_Q96I36
Q4V7E6	UniRef90_Q9EPK5
Q8BRK9	UniRef90_Q8BRK9
Q9R233	UniRef90_Q9R233
Q14BN4	UniRef90_Q14BN4
Q712K3	UniRef90_Q712K3
A0A5G2R348	UniRef90_A0A5G2R348
P12246	UniRef90_P12246
A0A0R4J2B2	UniRef90_H0XNC2
F1M754	UniRef90_F1M754
P33587	UniRef90_P33587
D4A3G2	UniRef90_D4A3G2
F1SBX8	UniRef90_A0A8C3YQA6
F1RL81	UniRef90_A0A8D0R451
A0A0A0MRI5	UniRef90_P26232
F1LT58	UniRef90_O60684
M0QYQ7	UniRef90_M0QYQ7
E9PV41	UniRef90_O08808
Q7Z7E8	UniRef90_Q7TSS2
A0A0G2K7Y5	UniRef90_A0A0G2K7Y5
D4A9T2	UniRef90_Q9EP52
I3LLD6	UniRef90_D2HXR1
Q9JM53	UniRef90_O95831
H7C1M2	UniRef90_H7C1M2
Q9DBP5	UniRef90_P30085-3
C0HKE4	UniRef90_P04908
O02705	UniRef90_P07901
P51912	UniRef90_P51912
Q6JE36	UniRef90_Q62433
I3LLA2	UniRef90_A0A0B8RZF2
Q8R086	UniRef90_Q07116
D3ZXF9	UniRef90_D3ZXF9
O00622	UniRef90_O00622
F8VW18	UniRef90_F8VW18
H0YMM1	UniRef90_A0A2K5CNY9
M0QX47	UniRef90_A0A2R8MDU6
F1SQ10	UniRef90_Q9XSD9
E5RG32	UniRef90_E5RG32
F1SB76	UniRef90_A0A4X1VB31
O35459	UniRef90_Q62651
D4ADE5	UniRef90_Q8VHL1
H7C4Q5	UniRef90_H7C4Q5
H3BMJ7	UniRef90_A0A2I3RQW3
K7EML9	UniRef90_K7EML9
O75083	UniRef90_O75083
Q711S8	UniRef90_Q711S8
Q9D2G2	UniRef90_Q01205
B7Z278	UniRef90_Q8WZA2
K7ER88	UniRef90_P42765
E9PK80	UniRef90_E9PK80
Q5U5M8	UniRef90_Q5U5M8
Q86YV9	UniRef90_Q86YV9
P20020	UniRef90_P20020
Q8R1X1	UniRef90_P33124
I3LG35	UniRef90_I3LG35
F1RVQ5	UniRef90_Q80U19
Q9CQE3	UniRef90_Q9CQE3
A2AHK0	UniRef90_A2AHK0
P62959	UniRef90_P49773
F6Q2D2	UniRef90_P08397
Q8R2G4	UniRef90_Q8R2G4
O15523	UniRef90_O15523
Q14011	UniRef90_Q14011
P61620	UniRef90_P61619
P86182	UniRef90_Q9JIG7
Q5M891	UniRef90_Q63514
B0BN18	UniRef90_Q9UHV9
O88271	UniRef90_O88271
Q9WUB0	UniRef90_Q62921
F1SFG7	UniRef90_O60313
P12369	UniRef90_P12369
P14480	UniRef90_P14480
A0A287B401	UniRef90_Q96PK6
F1M3T7	UniRef90_F1M3T7
D3ZHJ6	UniRef90_P18596-1
A0A087WZB5	UniRef90_Q9HBI1-2
Q4V8B0	UniRef90_Q4V8B0
Q61333	UniRef90_Q61333
D3ZQ74	UniRef90_Q63321
O95071	UniRef90_O95071
A0A0G2K9E5	UniRef90_Q8VDC0
Q9QX47	UniRef90_Q9QX47
F8VP02	UniRef90_F8VP02
F1SMQ4	UniRef90_A0A8D1MKK2
E9PBC6	UniRef90_O95359
P50336	UniRef90_P50336
I3LCW3	UniRef90_A0A4X1VNZ0
A0A0S2Z4L3	UniRef90_P07225
Q9BX66	UniRef90_Q9BX66
Q920P0	UniRef90_Q920P0
P26284	UniRef90_P35486
I3LB64	UniRef90_Q9D6Z1
K7EKX1	UniRef90_K7EJ70
E7EQT4	UniRef90_E7EQT4
P68402	UniRef90_P68402
F1SCJ2	UniRef90_F1SCJ2
P70268	UniRef90_P70268
Q641Y2	UniRef90_O75306
Q3UIK0	UniRef90_O70468
Q9ERK4	UniRef90_P55060-3
Q9D8Y1	UniRef90_Q9D8Y1
Q5M9H4	UniRef90_P14415
P04925	UniRef90_P04925
